pH,turbidity_NTU,temperature_C,DO_mg_L,conductivity_uS_cm,EC25_uS_cm,TDS_mg_L,reuse_label
7.525,2.872,19.51,6.087,1466.31,1647.1691754661874,1153.018422826331,irrigation
11.118,50.29,27.25,1.476,6177.69,5911.665071770335,4138.165550239234,not_usable
6.701,20.128,33.47,3.236,1650.36,1411.2878399179065,987.9014879425343,cooling
7.0,10.455,40.33,2.767,1828.46,1399.403030766876,979.582121536813,cooling
7.909,3.111,26.12,5.0,716.33,700.6357589984351,490.44503129890455,irrigation
11.263,35.015,26.89,1.49,3348.01,3226.064752360763,2258.245326652534,not_usable
7.603,4.455,25.57,6.992,728.9,720.6842001186474,504.4789400830532,irrigation
3.309,43.097,20.13,1.162,3882.53,4301.495679149125,3011.0469754043875,not_usable
7.206,0.5,21.37,7.465,652.38,703.4505067931852,492.41535475522966,potable_high_quality_reuse
6.771,26.34,27.66,3.524,1532.47,1455.06076718572,1018.5425370300038,cooling
7.255,9.704,31.08,3.294,1729.85,1542.305634807418,1079.6139443651923,cooling
7.219,3.208,22.61,6.271,799.12,839.2354547364,587.46481831548,irrigation
7.014,5.378,22.34,7.625,677.26,715.3147444021969,500.7203210815378,irrigation
7.338,13.429,32.41,3.985,1599.12,1392.7190384950356,974.9033269465248,cooling
7.512,4.128,24.52,6.841,724.04,731.0581583198708,511.7407108239095,irrigation
7.502,3.669,23.31,5.506,913.05,944.9906851583524,661.4934796108466,irrigation
7.99,17.357,36.09,5.257,2057.95,1684.3591422491404,1179.051399574398,cooling
12.8,60.97,16.52,1.024,9931.64,11960.067437379575,8372.047206165702,not_usable
7.813,5.903,41.83,4.034,1766.16,1321.3826125991322,924.9678288193924,irrigation
12.484,37.348,22.72,1.078,5413.09,5671.720452640402,3970.204316848281,not_usable
10.731,88.436,17.6,2.579,4942.8,5801.408450704225,4060.985915492957,not_usable
12.799,40.663,31.03,1.231,4574.47,4082.16134213814,2857.512939496698,not_usable
8.499,11.76,30.97,2.574,2928.5,2616.133643023048,1831.2935501161332,cooling
3.578,49.945,25.88,1.156,4355.01,4279.6875,2995.78125,not_usable
7.839,16.11,22.48,3.013,1609.6,1695.0294860994102,1186.5206402695871,cooling
6.55,12.703,34.82,3.091,1302.16,1088.3985289200937,761.8789702440655,cooling
3.324,73.275,25.77,2.398,3029.71,2983.7600945440217,2088.632066180815,not_usable
7.38,2.213,30.65,8.161,823.15,739.5777178796046,517.7044025157232,irrigation
7.297,7.304,32.99,4.022,1781.71,1536.2217623728227,1075.3552336609755,irrigation
12.04,50.627,27.44,1.775,7335.74,6994.412662090008,4896.0888634630055,not_usable
8.959,33.883,22.8,4.047,1496.06,1564.9163179916318,1095.441422594142,cooling
8.534,36.096,30.75,2.069,1996.56,1790.6367713004483,1253.4457399103137,cooling
13.79,40.442,34.8,1.222,5854.82,4895.334448160535,3426.7341137123744,not_usable
7.822,1.872,27.21,7.089,1449.77,1388.4026048649685,971.8818234054778,irrigation
3.324,61.937,22.99,0.372,5393.02,5618.899770785581,3933.229839549906,not_usable
3.205,24.467,21.91,2.385,5000.84,5330.249413771051,3731.174589639736,not_usable
11.172,37.049,20.36,1.174,5762.8,6352.292768959436,4446.604938271605,not_usable
7.507,12.007,36.59,2.078,1906.38,1547.637603507063,1083.346322454944,cooling
3.524,20.0,26.17,2.54,4844.62,4733.847957787766,3313.693570451436,not_usable
7.412,1.893,27.38,6.455,809.74,772.9476899579992,541.0633829705994,irrigation
7.558,5.76,29.85,5.0,927.53,845.5150410209662,591.8605287146763,irrigation
11.641,56.174,26.12,2.26,3000.0,2934.2723004694835,2053.9906103286385,not_usable
7.715,7.29,25.48,6.291,640.84,634.7464342313788,444.32250396196514,irrigation
7.974,6.0,31.23,2.631,1201.03,1067.9619420238307,747.5733594166815,cooling
6.738,16.367,31.3,5.201,1668.98,1482.220248667851,1037.5541740674955,cooling
8.053,1.46,24.08,6.22,1047.36,1066.992665036675,746.8948655256723,irrigation
10.828,20.0,30.4,1.566,7299.52,6588.014440433214,4611.61010830325,not_usable
3.583,49.505,22.24,1.811,4818.39,5099.904741744285,3569.933319221,not_usable
8.418,26.147,28.32,3.499,1712.41,1605.785821455364,1124.0500750187546,cooling
6.869,1.725,26.26,5.63,1302.44,1270.4252828716346,889.2976980101442,irrigation
7.442,8.644,32.27,2.496,1661.75,1450.8032128514058,1015.562248995984,cooling
8.404,3.879,33.56,5.81,1950.22,1665.1468579234972,1165.602800546448,irrigation
6.94,35.255,34.03,3.891,1389.59,1177.0201592410638,823.9141114687446,cooling
11.732,65.371,29.7,1.435,5603.3,5121.846435100549,3585.292504570384,not_usable
7.271,5.319,21.8,6.108,601.26,642.3717948717948,449.6602564102564,irrigation
3.777,36.297,19.84,2.122,3371.06,3758.987511150758,2631.2912578055307,not_usable
8.381,7.69,31.41,2.408,1250.93,1108.783903563198,776.1487324942385,cooling
7.082,4.392,28.64,6.205,1176.54,1096.7002237136464,767.6901565995524,irrigation
7.394,4.556,30.94,4.241,3151.82,2817.143367894173,1972.000357525921,cooling
6.723,37.012,23.81,2.472,1733.06,1775.3124359762344,1242.718705183364,cooling
7.404,6.625,23.9,5.261,573.11,586.0020449897751,410.2014314928425,irrigation
6.956,7.582,24.07,8.038,797.24,812.3497045037701,568.6447931526391,irrigation
8.301,3.0,31.18,4.988,1253.26,1115.3969384122463,780.7778568885724,irrigation
11.823,37.48,31.39,0.707,5889.58,5222.1847845362645,3655.529349175385,not_usable
3.445,33.51,21.79,1.11,4115.63,4397.980337678991,3078.586236375294,not_usable
7.099,3.422,23.99,6.445,712.3,726.9850989997958,508.889569299857,irrigation
3.793,33.449,30.73,0.598,5434.01,4875.300556253364,3412.710389377355,not_usable
8.676,22.283,25.87,4.864,938.77,922.7147631216826,645.9003341851778,cooling
7.426,16.487,26.56,3.742,1713.17,1661.3363072148954,1162.9354150504266,cooling
6.588,26.997,31.27,4.525,2881.19,2560.1475031100053,1792.1032521770037,cooling
11.222,81.961,21.1,1.035,5085.06,5515.249457700651,3860.674620390456,not_usable
6.997,6.828,27.4,6.909,403.53,385.04770992366406,269.53339694656484,irrigation
7.518,10.669,28.81,3.478,662.71,615.7870284333767,431.0509199033637,cooling
7.662,28.444,22.44,2.486,2283.91,2407.156408094435,1685.0094856661044,cooling
8.091,3.463,33.06,4.467,1646.16,1417.6369273165692,992.3458491215983,irrigation
11.631,75.493,33.73,0.884,5022.69,4276.085475906692,2993.259833134684,not_usable
7.478,24.914,30.58,3.11,1650.84,1485.1025548758546,1039.571788413098,cooling
8.413,15.645,28.73,4.846,1642.02,1528.0290340591848,1069.6203238414294,cooling
10.874,60.064,30.94,1.725,3000.0,2681.444404719342,1877.0110833035392,not_usable
7.256,4.755,27.65,5.546,569.31,540.6552706552707,378.45868945868943,irrigation
7.738,5.245,35.94,3.979,1719.84,1411.0928782408928,987.7650147686248,cooling
7.767,16.723,29.9,3.968,2015.74,1835.828779599272,1285.08014571949,cooling
12.249,36.295,31.38,1.769,5080.08,4505.214615111742,3153.650230578219,not_usable
8.774,6.396,32.21,4.59,2552.47,2230.7900716657923,1561.5530501660546,cooling
8.457,3.0,32.07,2.143,1000.0,876.1170492377782,613.2819344664447,cooling
10.721,45.131,31.1,1.753,6824.01,6082.005347593583,4257.403743315508,not_usable
4.356,23.026,35.47,2.345,6289.12,5200.19844551017,3640.138911857119,not_usable
7.172,23.376,22.94,4.965,1793.08,1870.1293283270757,1309.0905298289526,cooling
7.93,6.0,24.5,3.528,500.0,505.0505050505051,353.5353535353535,cooling
7.945,3.0,35.77,3.854,1947.79,1602.5917393450716,1121.81421754155,cooling
7.576,3.054,24.46,7.186,1022.58,1033.744439951476,723.6211079660333,irrigation
7.202,24.105,32.62,3.037,500.0,433.8771259979175,303.7139881985422,cooling
7.824,14.349,34.14,5.46,1149.04,971.4575583361516,680.020290835306,cooling
7.18,1.591,24.57,5.594,1199.06,1209.4613677627597,846.6229574339317,irrigation
7.45,2.462,26.18,7.673,1082.06,1057.1121531848378,739.9785072293864,irrigation
7.847,4.833,26.85,7.193,1496.18,1442.7965284474446,1009.9575699132112,irrigation
6.578,1.017,21.04,5.778,783.44,850.8253692441357,595.577758470895,irrigation
7.962,11.148,41.9,2.788,1795.31,1341.7862481315394,939.2503736920776,cooling
7.673,4.443,22.3,5.27,1060.39,1120.9196617336152,784.6437632135305,irrigation
8.036,6.188,29.17,3.238,2127.97,1964.1591286690043,1374.911390068303,cooling
7.599,3.754,22.37,6.685,1004.94,1060.7346421785942,742.5142495250159,irrigation
8.578,6.838,35.35,2.736,1626.16,1347.2742336371168,943.0919635459816,cooling
13.927,76.158,24.8,0.0,5692.0,5714.859437751004,4000.401606425703,not_usable
7.937,0.5,28.93,6.84,858.18,795.642499536436,556.9497496755052,irrigation
7.607,2.684,26.26,5.266,1273.4,1242.099102614124,869.4693718298867,irrigation
3.96,63.219,23.12,2.017,4853.98,5043.620116375727,3530.5340814630085,not_usable
8.362,8.757,33.57,2.979,1184.78,1011.4222298104831,707.9955608673382,cooling
7.4,11.872,33.26,2.986,2701.83,2318.769309989701,1623.138516992791,cooling
6.97,5.658,25.53,7.105,1471.24,1455.8084306352662,1019.0659014446862,irrigation
10.96,28.399,26.66,1.576,4629.38,4480.623306233063,3136.436314363144,not_usable
7.723,2.315,24.13,5.427,730.57,743.507022186037,520.4549155302259,irrigation
6.539,18.295,25.11,3.289,787.65,785.9209738575134,550.1446817002594,cooling
8.054,1.043,23.36,5.12,718.58,742.948717948718,520.0641025641025,irrigation
7.215,2.108,22.82,5.851,738.26,771.9155165202843,540.340861564199,irrigation
7.164,9.03,33.37,2.91,1727.46,1479.749871509337,1035.8249100565358,cooling
7.035,6.592,20.42,5.498,1366.25,1504.0180537208278,1052.812637604579,irrigation
7.561,4.969,22.45,6.047,480.21,506.0168598524763,354.2118018967334,irrigation
7.394,3.0,36.56,2.91,1830.75,1486.9639376218322,1040.8747563352824,cooling
8.62,6.0,27.11,2.207,935.9,898.0042218384187,628.6029552868931,cooling
13.775,25.543,26.81,2.516,4813.18,4645.029917004439,3251.520941903107,not_usable
8.188,9.139,26.28,3.544,1000.0,975.0390015600624,682.5273010920437,cooling
8.578,8.701,36.71,3.348,1632.67,1322.8569113595852,925.9998379517097,cooling
8.649,30.437,19.74,4.683,591.96,661.5556548949487,463.0889584264641,cooling
12.672,53.101,29.84,0.608,3000.0,2735.229759299781,1914.6608315098467,not_usable
7.615,26.325,24.54,4.868,2970.28,2997.860314897053,2098.5022204279367,cooling
7.393,3.256,21.97,6.142,570.81,607.6325314030231,425.3427719821162,irrigation
7.528,6.189,25.58,6.707,1246.17,1231.8801897983392,862.3161328588374,irrigation
7.318,3.943,30.18,7.138,1068.86,968.5212033345416,677.964842334179,irrigation
7.681,10.337,25.02,4.462,1949.62,1948.840463814474,1364.1883246701318,cooling
7.148,22.474,36.48,3.294,709.91,577.350357839948,404.1452504879636,cooling
7.269,15.543,31.57,5.458,1479.92,1308.0431324023334,915.6301926816332,cooling
3.506,29.671,29.54,0.37,4193.08,3844.041070773744,2690.8287495416207,not_usable
6.816,4.964,27.28,7.311,605.31,578.9116296863044,405.23814078041306,irrigation
6.0,6.0,30.32,4.348,2475.6,2237.527114967462,1566.268980477223,cooling
7.842,4.928,27.76,5.161,1221.18,1157.297194844579,810.1080363912052,irrigation
2.492,20.0,35.8,0.61,4936.5,4059.621710526316,2841.735197368421,not_usable
12.688,95.607,17.99,2.05,4628.13,5382.798325191906,3767.958827634334,not_usable
3.965,74.874,27.16,1.5,3560.97,3413.506518404908,2389.4545628834358,not_usable
8.365,16.055,30.41,5.418,1239.11,1118.1284966612525,782.6899476628765,cooling
7.189,14.291,29.93,2.167,998.68,909.0478791188784,636.333515383215,cooling
7.108,4.426,24.92,5.0,595.83,596.7848557692307,417.7493990384615,irrigation
7.074,21.458,23.86,1.94,1632.84,1670.937372083504,1169.6561604584526,not_usable
7.019,3.301,26.31,6.349,887.15,864.5000974468915,605.150068212824,irrigation
7.823,7.98,32.33,5.328,2860.3,2494.5927088784238,1746.2148962148965,cooling
11.56,85.169,19.48,0.971,4596.98,5167.468525179856,3617.2279676258986,not_usable
6.853,26.386,24.28,3.313,1719.88,1745.0081168831168,1221.5056818181818,cooling
7.345,3.093,25.42,5.884,1162.36,1152.6775089250298,806.8742562475207,irrigation
12.152,36.391,34.71,2.244,5845.51,4894.917099313348,3426.441969519344,not_usable
11.941,38.658,40.0,0.929,3187.54,2451.953846153846,1716.367692307692,not_usable
6.969,2.993,24.24,5.289,958.23,973.0199025182778,681.1139317627944,irrigation
13.144,50.386,28.06,1.299,3887.24,3663.060686015832,2564.142480211082,not_usable
2.975,37.005,28.66,2.245,6019.06,5608.516585911294,3925.9616101379056,not_usable
4.251,46.378,25.69,0.43,4185.2,4128.230420201223,2889.761294140856,not_usable
12.179,32.778,27.06,2.553,3000.0,2881.2908182865926,2016.9035728006147,not_usable
7.365,3.0,35.14,2.453,2853.4,2372.297971400066,1660.6085799800462,cooling
8.007,3.0,45.0,3.905,2543.51,1816.7928571428572,1271.755,cooling
7.076,10.976,32.44,3.886,1662.76,1447.3885793871866,1013.1720055710306,cooling
7.76,16.172,34.6,4.371,1976.24,1657.9194630872485,1160.543624161074,cooling
6.532,3.945,24.95,7.013,1095.46,1096.5565565565566,767.5895895895897,irrigation
7.254,6.008,24.98,5.879,834.9,835.234093637455,584.6638655462184,irrigation
8.176,1.154,24.37,5.825,641.67,649.8582134899735,454.9007494429815,irrigation
6.749,2.436,26.7,6.05,974.79,942.7369439071566,659.9158607350096,irrigation
3.699,49.404,23.67,1.418,4414.41,4535.042120402712,3174.529484281898,not_usable
7.029,6.505,24.48,6.214,1461.29,1476.6471301535971,1033.652991107518,irrigation
6.981,4.518,22.74,7.547,285.02,298.5127775450356,208.9589442815249,irrigation
7.445,4.232,23.17,6.157,1157.54,1201.5154660577125,841.0608262403986,irrigation
8.125,9.774,28.92,4.516,1314.39,1218.8334569732938,853.1834198813056,irrigation
6.039,27.7,31.19,4.345,2161.96,1923.7942694429607,1346.6559886100729,cooling
6.755,20.5,35.86,4.817,726.01,596.4590864278672,417.521360499507,cooling
6.386,6.797,25.68,4.657,1841.33,1816.6239147592737,1271.6367403314914,irrigation
2.533,39.969,31.27,0.595,5270.51,4683.232628398792,3278.2628398791544,not_usable
7.493,5.512,23.25,6.763,1119.56,1160.1658031088082,812.1160621761657,irrigation
7.171,8.12,29.68,5.731,1182.39,1081.1905632772496,756.8333942940747,irrigation
7.336,6.664,45.0,4.337,1469.26,1049.4714285714283,734.6299999999999,irrigation
8.32,11.149,36.25,4.036,2026.15,1654.0,1157.8,cooling
6.875,3.37,31.47,5.683,959.19,849.2916592881177,594.5041615016823,irrigation
7.212,4.212,29.59,7.874,1011.63,926.5708005129144,648.5995603590401,irrigation
11.383,50.605,30.7,1.452,3794.42,3406.122082585279,2384.285457809695,not_usable
6.861,35.004,27.52,1.784,2871.17,2733.406321401371,1913.3844249809597,not_usable
8.327,5.957,32.34,4.659,3376.6,2944.3669340774327,2061.056853854203,cooling
6.848,5.769,25.34,7.051,947.09,940.6932856575288,658.4852999602703,irrigation
8.12,13.825,35.95,4.209,1000.0,820.3445447087777,574.2411812961443,cooling
12.368,70.374,24.02,2.054,6756.68,6891.758465932273,4824.230926152591,not_usable
7.702,12.919,36.69,4.993,2490.43,2018.503809369428,1412.9526665585993,cooling
7.128,6.0,27.95,3.034,613.16,578.9990557129368,405.2993389990557,cooling
7.465,3.859,27.78,5.805,489.86,464.05835543766574,324.840848806366,irrigation
8.006,1.538,28.07,6.237,1015.9,957.1320896928586,669.992462785001,irrigation
2.383,20.0,30.01,2.518,3300.44,2999.8545718960186,2099.898200327213,not_usable
7.447,3.954,22.0,7.279,925.56,984.6382978723404,689.2468085106383,irrigation
11.186,57.715,34.97,0.43,3000.0,2501.250625312656,1750.8754377188593,not_usable
8.025,14.353,36.2,3.568,1129.22,922.5653594771244,645.7957516339869,cooling
3.468,51.931,21.46,1.034,7211.72,7761.213947481705,5432.849763237193,not_usable
11.375,47.478,31.6,0.984,4620.37,4081.598939929328,2857.1192579505296,not_usable
7.404,0.5,27.8,7.156,963.38,912.2916666666666,638.6041666666666,irrigation
9.01,20.793,31.84,4.395,2167.3,1906.4919071076708,1334.5443349753696,not_usable
7.304,7.159,32.9,2.544,2038.42,1760.293609671848,1232.2055267702935,cooling
8.125,7.721,42.75,2.0,1381.68,1019.690036900369,713.7830258302582,not_usable
6.359,13.162,32.54,4.694,848.78,737.5564824469933,516.2895377128953,cooling
6.0,11.439,25.77,4.883,2115.82,2083.7305495371284,1458.6113846759897,cooling
8.228,37.031,29.71,3.371,980.4,895.9970754889416,627.197952842259,cooling
7.163,3.695,26.62,7.448,709.39,687.1270825261527,480.9889577683068,irrigation
7.901,2.259,21.46,7.388,1162.81,1251.409814894533,875.986870426173,irrigation
6.5,2.63,25.19,6.449,1500.0,1494.3215780035864,1046.0251046025105,irrigation
7.608,3.245,29.23,6.433,1065.91,982.7678406785913,687.9374884750139,irrigation
11.78,20.0,28.09,2.981,5633.94,5306.027500470897,3714.219250329628,not_usable
7.368,20.703,27.59,2.545,630.02,598.9922038410343,419.294542688724,cooling
7.359,13.352,32.09,3.954,1843.8,1614.818707304256,1130.3730951129792,cooling
8.4,10.082,33.26,4.738,2573.7,2208.8053553038103,1546.163748712667,cooling
3.583,42.96,29.16,1.642,4829.26,4458.32717872969,3120.829025110783,not_usable
7.23,7.142,25.34,3.599,2524.39,2507.340087405641,1755.138061183949,cooling
8.35,8.968,30.79,3.276,2407.65,2157.779171894605,1510.4454203262237,cooling
9.057,12.634,32.43,2.942,3018.84,2628.277903534738,1839.7945324743164,not_usable
7.981,4.294,29.81,4.393,2471.66,2254.752782338989,1578.3269476372925,cooling
7.645,15.858,27.0,3.164,1573.97,1513.4326923076924,1059.402884615385,cooling
8.487,6.423,28.17,4.385,1820.8,1712.2437464735751,1198.5706225315023,irrigation
7.68,1.622,31.19,5.429,784.49,698.0690514326392,488.6483360028474,irrigation
7.554,3.406,27.8,5.956,740.71,701.4299242424242,491.00094696969694,irrigation
8.07,34.363,24.15,3.593,661.61,673.0518819938962,471.13631739572736,cooling
6.728,5.133,26.89,6.673,1036.42,998.6702640200424,699.0691848140297,irrigation
3.588,63.779,24.4,1.503,3886.01,3933.208502024292,2753.245951417004,not_usable
8.32,36.497,32.1,4.947,674.31,590.4640980735551,413.3248686514885,cooling
6.833,1.75,22.2,7.689,924.6,979.449152542373,685.6144067796611,irrigation
6.748,5.298,25.6,6.73,831.14,821.2845849802371,574.899209486166,irrigation
7.873,9.512,31.52,3.384,2926.84,2589.2073602264686,1812.445152158528,cooling
7.462,2.934,26.78,6.522,838.66,809.8300502124372,566.881035148706,irrigation
8.339,20.838,29.36,4.143,1589.36,1461.8837380426785,1023.3186166298748,cooling
10.555,72.116,16.14,0.557,4032.66,4901.142440447254,3430.799708313077,not_usable
6.542,19.985,33.26,4.894,1940.65,1665.5080672845863,1165.8556470992105,cooling
7.143,2.886,27.85,7.634,1154.53,1092.270577105014,764.5894039735099,irrigation
6.698,14.722,30.54,5.693,1430.96,1288.2247029168168,901.7572920417716,cooling
6.877,3.396,27.87,5.306,624.39,590.4955551352373,413.3468885946661,irrigation
7.116,21.434,32.3,2.566,1043.72,910.7504363001748,637.5253054101222,cooling
7.012,6.0,30.86,3.287,1894.27,1695.5513784461152,1186.8859649122803,cooling
7.094,0.5,26.54,8.174,843.93,818.7136204889406,573.0995343422584,irrigation
2.237,64.903,31.29,2.308,5268.0,4679.339136613964,3275.5373956297744,not_usable
10.613,85.088,19.89,0.819,5187.0,5777.456003564268,4044.2192024949873,not_usable
8.602,9.557,34.92,2.525,1548.63,1292.247997329773,904.573598130841,cooling
8.095,6.0,25.91,4.594,500.0,491.0626595953644,343.743861716755,irrigation
7.226,11.587,31.57,3.517,1465.02,1294.873607919392,906.4115255435744,cooling
7.499,1.978,25.99,7.896,1071.18,1050.3824279270443,735.2676995489311,irrigation
7.257,2.301,27.02,6.428,1179.66,1133.852364475202,793.6966551326414,irrigation
7.568,5.211,34.54,3.497,3404.5,2859.0023513604297,2001.3016459523003,cooling
7.663,6.812,30.1,2.0,1644.2,1492.0145190562612,1044.4101633393827,not_usable
7.32,22.605,31.74,4.164,2089.68,1841.452238279873,1289.016566795911,cooling
7.891,6.51,24.36,9.0,884.06,895.5226904376012,626.8658833063208,irrigation
3.321,39.304,38.81,2.531,4579.83,3588.645980253879,2512.052186177715,not_usable
6.6,20.622,26.57,4.092,1082.27,1049.321310839635,734.5249175877447,cooling
8.142,9.524,28.44,4.316,1000.0,935.62874251497,654.940119760479,irrigation
